class,compound,bottle,replicate,value,average
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Espolon Blanco,1,0.2038341616217247,0.247
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Espolon Blanco,2,0.23890897861993232,0.247
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Espolon Blanco,3,0.291132315918652,0.247
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Espolon Blanco,4,0.21745294008360475,0.247
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Espolon Blanco,5,0.3237038207261036,0.247
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Patron Silver,1,0.1688507011312669,0.122
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Patron Silver,2,0.12625090455897203,0.122
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Patron Silver,3,0.1169518186465066,0.122
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Patron Silver,4,0.08464820589434553,0.122
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Patron Silver,5,0.026708374725807504,0.122
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Casa Noble Crystal,1,0.13073097813109247,0.181
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Casa Noble Crystal,2,0.18447381873962837,0.181
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Casa Noble Crystal,3,0.18413314593159158,0.181
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Casa Noble Crystal,4,0.18516126607943534,0.181
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Casa Noble Crystal,5,0.12626676785744773,0.181
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Tres Generaciones Plata,1,0.19330162352883518,0.198
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Tres Generaciones Plata,2,0.16552259219661397,0.198
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Tres Generaciones Plata,3,0.2683726220955122,0.198
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Tres Generaciones Plata,4,0.26443250002960783,0.198
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Tres Generaciones Plata,5,0.16548124925483168,0.198
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,1800 Anejo,1,0.1487292010824142,0.118
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,1800 Anejo,2,0.28004584848796255,0.118
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,1800 Anejo,3,0.17164779413078018,0.118
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,1800 Anejo,4,0.09636315997977718,0.118
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,1800 Anejo,5,0.08970929588605028,0.118
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Jose Cuervo Especial,1,0.22794081819588902,0.149
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Jose Cuervo Especial,2,0.0391985185253394,0.149
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Jose Cuervo Especial,3,0.0510104143878778,0.149
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Jose Cuervo Especial,4,0.2570539040928358,0.149
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Jose Cuervo Especial,5,0.12956590940570548,0.149
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Herradura Reposado,1,0.05786350080894471,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Herradura Reposado,2,0.04006216976828263,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Herradura Reposado,3,0.04326260397729678,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Herradura Reposado,4,0.057088098689931276,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Herradura Reposado,5,0.04263667833782572,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Milagro Select Barrel Reserve Reposado,1,0.15963347850203152,0.094
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Milagro Select Barrel Reserve Reposado,2,0.18826007398742417,0.094
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Milagro Select Barrel Reserve Reposado,3,0.11802698538001492,0.094
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Milagro Select Barrel Reserve Reposado,4,0.10161216477959979,0.094
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Milagro Select Barrel Reserve Reposado,5,0.13649187265561435,0.094
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Siete Leguas Reposado,1,0.06367802576566436,0.046
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Siete Leguas Reposado,2,0.03953787159434243,0.046
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Siete Leguas Reposado,3,0.02673293007051701,0.046
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Siete Leguas Reposado,4,0.03742496356948239,0.046
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Siete Leguas Reposado,5,0.023115162805044005,0.046
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Clase Azul Reposado,1,0.04290778597817376,0.081
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Clase Azul Reposado,2,0.0799829276802182,0.081
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Clase Azul Reposado,3,0.12491824554696268,0.081
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Clase Azul Reposado,4,0.0540737083844075,0.081
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Clase Azul Reposado,5,0.1463833632968562,0.081
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Corralejo Reposado,1,0.033632008256498105,0.039
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Corralejo Reposado,2,0.0063341604321418,0.039
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Corralejo Reposado,3,0.02215913780813859,0.039
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Corralejo Reposado,4,0.007689335664224188,0.039
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Corralejo Reposado,5,0.02911676949634202,0.039
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Avion Silver Reposado,1,0.08524894573884156,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Avion Silver Reposado,2,0.006926185128429428,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Avion Silver Reposado,3,0.012949458619446484,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Avion Silver Reposado,4,0.05477796586543359,0.047
Esters,Ethyl_(9Z-12Z)-octadeca-9_12-dienoate,Avion Silver Reposado,5,0.04412495495623218,0.047
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cazadores Anejo,1,0.16873663303505204,0.196
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cazadores Anejo,2,0.2799427685695334,0.196
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cazadores Anejo,3,0.15720857407001515,0.196
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cazadores Anejo,4,0.12160832995058707,0.196
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cazadores Anejo,5,0.22864452084711614,0.196
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,El Jimador Anejo,1,0.21306364870978772,0.22
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,El Jimador Anejo,2,0.22966947430438306,0.22
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,El Jimador Anejo,3,0.20850052998701837,0.22
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,El Jimador Anejo,4,0.23059008963287217,0.22
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,El Jimador Anejo,5,0.22123464913620378,0.22
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cabo Wabo Blanco,1,0.030618896648137793,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cabo Wabo Blanco,2,0.03615052886309037,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cabo Wabo Blanco,3,0.023762418675081425,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cabo Wabo Blanco,4,0.03267796138733406,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Cabo Wabo Blanco,5,0.02772506980468659,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Don Julio Blanco,1,0.026011959570750733,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Don Julio Blanco,2,0.03785864983068926,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Don Julio Blanco,3,0.04523907147537156,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Don Julio Blanco,4,0.04225353495089783,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Don Julio Blanco,5,0.032030082931981334,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Espolon Blanco,1,0.02910758142131449,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Espolon Blanco,2,0.03513630518910651,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Espolon Blanco,3,0.024634717550688336,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Espolon Blanco,4,0.036602843426274345,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Espolon Blanco,5,0.037663946338991165,0.031
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Patron Silver,1,0.0026062104562984134,0.02
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Patron Silver,2,0.022374047717619857,0.02
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Patron Silver,3,0.020768843355085515,0.02
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Patron Silver,4,0.02598697838313941,0.02
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Patron Silver,5,0.013609090066897851,0.02
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Casa Noble Crystal,1,0.020045234366828923,0.026
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Casa Noble Crystal,2,0.0155328686446849,0.026
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Casa Noble Crystal,3,0.03877005599201238,0.026
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Casa Noble Crystal,4,0.015498546597344587,0.026
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Casa Noble Crystal,5,0.03129466543388877,0.026
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Tres Generaciones Plata,1,0.0341900785732175,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Tres Generaciones Plata,2,0.034026910959315815,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Tres Generaciones Plata,3,0.02790200025934042,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Tres Generaciones Plata,4,0.027479855911078058,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Tres Generaciones Plata,5,0.035711876694958684,0.03
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,1800 Anejo,1,0.014392551505770507,0.016
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,1800 Anejo,2,0.016214751621048185,0.016
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,1800 Anejo,3,0.018413178989118976,0.016
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,1800 Anejo,4,0.013588388971528979,0.016
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,1800 Anejo,5,0.01094320818979261,0.016
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Jose Cuervo Especial,1,0.022593027444679736,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Jose Cuervo Especial,2,0.006888763132298222,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Jose Cuervo Especial,3,0.013086184212710262,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Jose Cuervo Especial,4,0.010165489636901111,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Jose Cuervo Especial,5,0.006483553939207324,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Herradura Reposado,1,0.009249700768278152,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Herradura Reposado,2,0.026546704159277696,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Herradura Reposado,3,0.01899487284223915,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Herradura Reposado,4,0.0314418242665324,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Herradura Reposado,5,0.002228252598294192,0.019
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Milagro Select Barrel Reserve Reposado,1,0.01134487108877473,0.014
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Milagro Select Barrel Reserve Reposado,2,0.015456602937561586,0.014
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Milagro Select Barrel Reserve Reposado,3,0.015306516496690795,0.014
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Milagro Select Barrel Reserve Reposado,4,0.01751240252043999,0.014
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Milagro Select Barrel Reserve Reposado,5,8.901253102593792e-5,0.014
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Siete Leguas Reposado,1,0.008187141867517114,0.008
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Siete Leguas Reposado,2,0.008784741676110517,0.008
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Siete Leguas Reposado,3,0.00842797909023368,0.008
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Siete Leguas Reposado,4,0.008517160103337303,0.008
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Siete Leguas Reposado,5,0.008755942665875949,0.008
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Clase Azul Reposado,1,0.0049318540851363835,0.015
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Clase Azul Reposado,2,0.012232733534267919,0.015
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Clase Azul Reposado,3,0.01207033359132845,0.015
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Clase Azul Reposado,4,0.01615737658656667,0.015
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Clase Azul Reposado,5,0.005109709408545604,0.015
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Corralejo Reposado,1,0.01034383036460703,0.009
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Corralejo Reposado,2,0.009079552048469797,0.009
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Corralejo Reposado,3,0.009119730128847358,0.009
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Corralejo Reposado,4,0.00884962477111819,0.009
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Corralejo Reposado,5,0.008787045498788743,0.009
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Avion Silver Reposado,1,0.02034783490621237,0.012
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Avion Silver Reposado,2,0.026958079675169513,0.012
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Avion Silver Reposado,3,0.005172057128279565,0.012
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Avion Silver Reposado,4,0.02167857528760163,0.012
Esters,Ethyl_(9Z-12Z-15Z)-octadeca-9-12-15-trienoate,Avion Silver Reposado,5,0.00560793039467284,0.012
Esters,Ethyl_(Z)-octadec-9-enoate,Cazadores Anejo,1,0.27987099488213707,0.256
Esters,Ethyl_(Z)-octadec-9-enoate,Cazadores Anejo,2,0.3268277494739503,0.256
Esters,Ethyl_(Z)-octadec-9-enoate,Cazadores Anejo,3,0.2948480760451789,0.256
Esters,Ethyl_(Z)-octadec-9-enoate,Cazadores Anejo,4,0.36443265593547186,0.256
Esters,Ethyl_(Z)-octadec-9-enoate,Cazadores Anejo,5,0.3074001274141805,0.256
Esters,Ethyl_(Z)-octadec-9-enoate,El Jimador Anejo,1,0.28889708650517854,0.288
Esters,Ethyl_(Z)-octadec-9-enoate,El Jimador Anejo,2,0.2899840905408548,0.288
Esters,Ethyl_(Z)-octadec-9-enoate,El Jimador Anejo,3,0.2823071185356597,0.288
Esters,Ethyl_(Z)-octadec-9-enoate,El Jimador Anejo,4,0.29579435553640454,0.288
Esters,Ethyl_(Z)-octadec-9-enoate,El Jimador Anejo,5,0.28478942163099114,0.288
Esters,Ethyl_(Z)-octadec-9-enoate,Cabo Wabo Blanco,1,0.031,0.031
Esters,Ethyl_(Z)-octadec-9-enoate,Cabo Wabo Blanco,2,0.031,0.031
Esters,Ethyl_(Z)-octadec-9-enoate,Cabo Wabo Blanco,3,0.031,0.031
Esters,Ethyl_(Z)-octadec-9-enoate,Cabo Wabo Blanco,4,0.031,0.031
Esters,Ethyl_(Z)-octadec-9-enoate,Cabo Wabo Blanco,5,0.031,0.031
Esters,Ethyl_(Z)-octadec-9-enoate,Don Julio Blanco,1,0.025871691570406058,0.026
Esters,Ethyl_(Z)-octadec-9-enoate,Don Julio Blanco,2,0.016771744740161625,0.026
Esters,Ethyl_(Z)-octadec-9-enoate,Don Julio Blanco,3,0.022751433745212806,0.026
Esters,Ethyl_(Z)-octadec-9-enoate,Don Julio Blanco,4,0.0252599554994379,0.026
Esters,Ethyl_(Z)-octadec-9-enoate,Don Julio Blanco,5,0.025304879479853708,0.026
Esters,Ethyl_(Z)-octadec-9-enoate,Espolon Blanco,1,0.030715770366388936,0.029
Esters,Ethyl_(Z)-octadec-9-enoate,Espolon Blanco,2,0.021255396860666825,0.029
Esters,Ethyl_(Z)-octadec-9-enoate,Espolon Blanco,3,0.03517983285976596,0.029
Esters,Ethyl_(Z)-octadec-9-enoate,Espolon Blanco,4,0.026798785908644315,0.029
Esters,Ethyl_(Z)-octadec-9-enoate,Espolon Blanco,5,0.029774547985629892,0.029
Esters,Ethyl_(Z)-octadec-9-enoate,Patron Silver,1,0.024843570316647967,0.022
Esters,Ethyl_(Z)-octadec-9-enoate,Patron Silver,2,0.025251749388714224,0.022
Esters,Ethyl_(Z)-octadec-9-enoate,Patron Silver,3,0.025106407668439176,0.022
Esters,Ethyl_(Z)-octadec-9-enoate,Patron Silver,4,0.02447677988308802,0.022
Esters,Ethyl_(Z)-octadec-9-enoate,Patron Silver,5,0.02249239748367806,0.022
Esters,Ethyl_(Z)-octadec-9-enoate,Casa Noble Crystal,1,0.026177253830425344,0.023
Esters,Ethyl_(Z)-octadec-9-enoate,Casa Noble Crystal,2,0.01798338393902279,0.023
Esters,Ethyl_(Z)-octadec-9-enoate,Casa Noble Crystal,3,0.018335624344300163,0.023
Esters,Ethyl_(Z)-octadec-9-enoate,Casa Noble Crystal,4,0.028567986890813152,0.023
Esters,Ethyl_(Z)-octadec-9-enoate,Casa Noble Crystal,5,0.01795025548792836,0.023
Esters,Ethyl_(Z)-octadec-9-enoate,Tres Generaciones Plata,1,0.029123280982384276,0.025
Esters,Ethyl_(Z)-octadec-9-enoate,Tres Generaciones Plata,2,0.025268891695748592,0.025
Esters,Ethyl_(Z)-octadec-9-enoate,Tres Generaciones Plata,3,0.03215437410583242,0.025
Esters,Ethyl_(Z)-octadec-9-enoate,Tres Generaciones Plata,4,0.0197349046674358,0.025
Esters,Ethyl_(Z)-octadec-9-enoate,Tres Generaciones Plata,5,0.028434302653954295,0.025
Esters,Ethyl_(Z)-octadec-9-enoate,1800 Anejo,1,0.014964540966004686,0.017
Esters,Ethyl_(Z)-octadec-9-enoate,1800 Anejo,2,0.017526860496385986,0.017
Esters,Ethyl_(Z)-octadec-9-enoate,1800 Anejo,3,0.012584487647702697,0.017
Esters,Ethyl_(Z)-octadec-9-enoate,1800 Anejo,4,0.026720673618121304,0.017
Esters,Ethyl_(Z)-octadec-9-enoate,1800 Anejo,5,0.02331164832834943,0.017
Esters,Ethyl_(Z)-octadec-9-enoate,Jose Cuervo Especial,1,0.007797980494481655,0.02
Esters,Ethyl_(Z)-octadec-9-enoate,Jose Cuervo Especial,2,0.013587649888285327,0.02
Esters,Ethyl_(Z)-octadec-9-enoate,Jose Cuervo Especial,3,0.02999161324678928,0.02
Esters,Ethyl_(Z)-octadec-9-enoate,Jose Cuervo Especial,4,0.03422523081289429,0.02
Esters,Ethyl_(Z)-octadec-9-enoate,Jose Cuervo Especial,5,0.019063975767471483,0.02
Esters,Ethyl_(Z)-octadec-9-enoate,Herradura Reposado,1,0.0089533039480206,0.009
Esters,Ethyl_(Z)-octadec-9-enoate,Herradura Reposado,2,0.008844849957820913,0.009
Esters,Ethyl_(Z)-octadec-9-enoate,Herradura Reposado,3,0.009612682449241166,0.009
Esters,Ethyl_(Z)-octadec-9-enoate,Herradura Reposado,4,0.009647894356914703,0.009
Esters,Ethyl_(Z)-octadec-9-enoate,Herradura Reposado,5,0.008854614429990592,0.009
Esters,Ethyl_(Z)-octadec-9-enoate,Milagro Select Barrel Reserve Reposado,1,0.01616872413966396,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Milagro Select Barrel Reserve Reposado,2,0.0020262814379163364,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Milagro Select Barrel Reserve Reposado,3,0.012027519298835493,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Milagro Select Barrel Reserve Reposado,4,0.017442405257226366,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Milagro Select Barrel Reserve Reposado,5,0.011703870590220433,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Siete Leguas Reposado,1,0.07603216051241266,0.053
Esters,Ethyl_(Z)-octadec-9-enoate,Siete Leguas Reposado,2,0.05516268755600837,0.053
Esters,Ethyl_(Z)-octadec-9-enoate,Siete Leguas Reposado,3,0.21289916333209147,0.053
Esters,Ethyl_(Z)-octadec-9-enoate,Siete Leguas Reposado,4,0.07225327762091026,0.053
Esters,Ethyl_(Z)-octadec-9-enoate,Siete Leguas Reposado,5,0.15973167507022032,0.053
Esters,Ethyl_(Z)-octadec-9-enoate,Clase Azul Reposado,1,0.02034260794193488,0.015
Esters,Ethyl_(Z)-octadec-9-enoate,Clase Azul Reposado,2,0.01688442657165299,0.015
Esters,Ethyl_(Z)-octadec-9-enoate,Clase Azul Reposado,3,0.007812985545156942,0.015
Esters,Ethyl_(Z)-octadec-9-enoate,Clase Azul Reposado,4,0.008115156514527672,0.015
Esters,Ethyl_(Z)-octadec-9-enoate,Clase Azul Reposado,5,0.02058955990248136,0.015
Esters,Ethyl_(Z)-octadec-9-enoate,Corralejo Reposado,1,0.011949053057231724,0.01
Esters,Ethyl_(Z)-octadec-9-enoate,Corralejo Reposado,2,0.007739380950978319,0.01
Esters,Ethyl_(Z)-octadec-9-enoate,Corralejo Reposado,3,0.016519328249005632,0.01
Esters,Ethyl_(Z)-octadec-9-enoate,Corralejo Reposado,4,0.007612847618455107,0.01
Esters,Ethyl_(Z)-octadec-9-enoate,Corralejo Reposado,5,0.013144225570091043,0.01
Esters,Ethyl_(Z)-octadec-9-enoate,Avion Silver Reposado,1,0.018026387608122543,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Avion Silver Reposado,2,0.020331590443813774,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Avion Silver Reposado,3,0.00858526311151272,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Avion Silver Reposado,4,0.012369643636995555,0.013
Esters,Ethyl_(Z)-octadec-9-enoate,Avion Silver Reposado,5,0.006878404141938711,0.013
Esters,Ethyl_acetate,Cazadores Anejo,1,9.770278305374303,6.65
Esters,Ethyl_acetate,Cazadores Anejo,2,5.103144212444951,6.65
Esters,Ethyl_acetate,Cazadores Anejo,3,5.98176759834678,6.65
Esters,Ethyl_acetate,Cazadores Anejo,4,7.890196001983452,6.65
Esters,Ethyl_acetate,Cazadores Anejo,5,4.996626419114067,6.65
Esters,Ethyl_acetate,El Jimador Anejo,1,8.043483876555188,8.21
Esters,Ethyl_acetate,El Jimador Anejo,2,8.033240763759245,8.21
Esters,Ethyl_acetate,El Jimador Anejo,3,7.967731122993612,8.21
Esters,Ethyl_acetate,El Jimador Anejo,4,7.855230284633651,8.21
Esters,Ethyl_acetate,El Jimador Anejo,5,8.407876855234685,8.21
Esters,Ethyl_acetate,Cabo Wabo Blanco,1,10.448065893316695,10.73
Esters,Ethyl_acetate,Cabo Wabo Blanco,2,10.389617878137951,10.73
Esters,Ethyl_acetate,Cabo Wabo Blanco,3,9.719195637071431,10.73
Esters,Ethyl_acetate,Cabo Wabo Blanco,4,10.08793785253437,10.73
Esters,Ethyl_acetate,Cabo Wabo Blanco,5,11.28986204636965,10.73
Esters,Ethyl_acetate,Don Julio Blanco,1,9.74696090799646,10.65
Esters,Ethyl_acetate,Don Julio Blanco,2,10.338105381179913,10.65
Esters,Ethyl_acetate,Don Julio Blanco,3,10.488760695487024,10.65
