peak_start,peak_end,peak_ID,path_to_cdf_csv,area,peak_number_within_sample,rt_offset,peak_start_rt_offset,peak_end_rt_offset,PCB_number,Bioprospector,State,Plant_Common_Name,October_11th_15th,Composition,Genus,Species,Organ,Date,GC_sample_present,GC_success,Injection_volume_uL,Notes,Rerun,...16,percent_area
1801.777,1840.516,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,31346400.36,2,0,1801.777,1840.516,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,15.47866659
1920.033,1939.402,26-cerotic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,18580170.88,3,0,1920.033,1939.402,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,9.174778188
2055.619,2071.93,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,98638921.3,4,0,2055.619,2071.93,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,48.70731434
2161.132,2192.225,28-montanic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,20487841.76,5,0,2161.132,2192.225,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,10.11677475
2284.485,2309.971,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_75/PCB_75.CDF.csv,31295914.13,6,0,2284.485,2309.971,PCB_75,Lucas Busta,MN,iris,,…,Iris,sp,leaf,,,GOOD,1,,,,15.45373679
2404.774,2412.324,31-hentriacontan-12-one,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_8/PCB_8.CDF.csv,1570316446,1,0,2404.774,2412.324,PCB_8,Lucas Busta,NE,Wild carrot,,12-hentriacontanone_(100%),Daucus,carota,inflorescence stem,2019-07-21 00:00:00,1,good,,,,,97.37653339
2596.035,2602.578,34-tetratriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_8/PCB_8.CDF.csv,42306627.84,2,0,2596.035,2602.578,PCB_8,Lucas Busta,NE,Wild carrot,,12-hentriacontanone_(100%),Daucus,carota,inflorescence stem,2019-07-21 00:00:00,1,good,,,,,2.623466607
690.055,720.638,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_81/PCB_81.CDF.csv,5207020.435,1,0,690.055,720.638,PCB_81,Lucas Busta,MN,hosta_1,,…,Hosta,sp,adaxial,,,GOOD,1,,,,8.347552169
888.847,927.586,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_81/PCB_81.CDF.csv,17495119.89,2,0,888.847,927.586,PCB_81,Lucas Busta,MN,hosta_1,,…,Hosta,sp,adaxial,,,GOOD,1,,,,28.04702379
1129.946,1210.992,20-arachidic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_81/PCB_81.CDF.csv,39675672.11,3,0,1129.946,1210.992,PCB_81,Lucas Busta,MN,hosta_1,,…,Hosta,sp,adaxial,,,GOOD,1,,,,63.60542405
684.47,728.816,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,1424604.013,1,0,684.47,728.816,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,8.794281975
894.476,938.822,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,570346.9961,2,0,894.476,938.822,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,3.520832639
1468.935,1513.281,27-heptacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,2043762.83,3,0,1468.935,1513.281,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,12.61643688
1721.248,1776.808,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,1736231.263,4,0,1721.248,1776.808,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,10.71800104
2155.533,2199.879,28-montanic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,6182867.053,5,0,2155.533,2199.879,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,38.1677124
2373.695,2432.313,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_82/PCB_82.CDF.csv,4241395.665,6,0,2373.695,2432.313,PCB_82,Lucas Busta,MN,rubus,,…,Rubus,sp,stem_old,,,GOOD,1,,,,26.18273506
2398.666,2408.861,beta-amyrin acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_83/PCB_83.CDF.csv,21950049.55,1,0,2398.666,2408.861,PCB_83,Lucas Busta,MN,hylotelephium,,…,Hylotelephium,sp,,,,GOOD,1,,,,78.00982642
2410.9,2418.546,germanicol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_83/PCB_83.CDF.csv,6187494.856,2,0,2410.9,2418.546,PCB_83,Lucas Busta,MN,hylotelephium,,…,Hylotelephium,sp,,,,GOOD,1,,,,21.99017358
684.46,734.413,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,371943.4798,1,0,684.46,734.413,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,0.3997512295
888.86,936.264,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,1045814.137,2,0,888.86,936.264,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,1.124002731
2070.399,2082.123,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,7003416.197,3,0,2070.399,2082.123,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,7.527015226
2085.181,2105.061,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,4468291.462,4,0,2085.181,2105.061,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,4.802356011
2159.601,2171.325,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,7211991.028,5,0,2159.601,2171.325,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,7.751183816
2170.815,2182.539,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,14223704.6,6,0,2170.815,2182.539,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,15.28711675
2192.223,2207.515,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,8252849.535,7,0,2192.223,2207.515,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,8.869860418
2295.697,2307.421,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,6710392.182,8,0,2295.697,2307.421,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,7.212083747
2307.931,2318.125,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,7712814.023,9,0,2307.931,2318.125,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,8.289450028
2381.331,2397.132,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,8766051.708,10,0,2381.331,2397.132,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,9.421431317
2398.662,2425.677,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_85/PCB_85.CDF.csv,27276467.93,11,0,2398.662,2425.677,PCB_85,Lucas Busta,MN,hosta_3,,…,Hosta,sp,abaxial,,,GOOD,1,some sort of diols? not sure. Not triterpenoids - some one else should figure out these unknown compounds,,,29.31574872
696.181,715.551,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,4376364.998,1,0,696.181,715.551,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,7.97007438
899.561,918.931,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,3064235.61,2,0,899.561,918.931,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,5.580472776
1216.609,1238.527,25-pentacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,3108713.396,3,0,1216.609,1238.527,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,5.661474078
1349.137,1368.507,26-hexacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,4376504.273,4,0,1349.137,1368.507,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,7.970328022
1476.568,1501.545,27-heptacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,5687744.424,5,0,1476.568,1501.545,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,10.35831018
1606.548,1634.583,28-octacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,5091497.15,6,0,1606.548,1634.583,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,9.272446656
1739.586,1770.169,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,9382961.431,7,0,1739.586,1770.169,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,17.08790298
1804.321,1826.749,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,5807606,8,0,1804.321,1826.749,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,10.57659766
1866.507,1891.484,30-triacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,3333010.841,9,0,1866.507,1891.484,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,6.069956305
1990.88,2013.308,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,2656980.006,10,0,1990.88,2013.308,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,4.838793904
2047.459,2069.887,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,2988102.78,11,0,2047.459,2069.887,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,5.441822476
2158.069,2191.201,28-montanic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,2472609.996,12,0,2158.069,2191.201,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,4.503026048
2284.99,2301.302,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_88/PCB_88.CDF.csv,2563633.413,13,0,2284.99,2301.302,PCB_88,Lucas Busta,MN,false_indigo,,…,Amorpha,fruticosa,,,,GOOD,1,,,,4.668794535
1480.141,1499.51,27-heptacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_89/PCB_89.CDF.csv,7175114.229,1,0,1480.141,1499.51,PCB_89,Lucas Busta,MN,iris,,…,Iris,germanica,inflorescence,,,GOOD,1,,,,3.084556826
1743.668,1762.528,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_89/PCB_89.CDF.csv,73703372.79,2,0,1743.668,1762.528,PCB_89,Lucas Busta,MN,iris,,…,Iris,germanica,inflorescence,,,GOOD,1,,,,31.68482541
1805.344,1832.87,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_89/PCB_89.CDF.csv,62308947.83,3,0,1805.344,1832.87,PCB_89,Lucas Busta,MN,iris,,…,Iris,germanica,inflorescence,,,GOOD,1,,,,26.78640147
2054.599,2070.911,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_89/PCB_89.CDF.csv,75353328.27,4,0,2054.599,2070.911,PCB_89,Lucas Busta,MN,iris,,…,Iris,germanica,inflorescence,,,GOOD,1,,,,32.39413557
2284.485,2300.796,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_89/PCB_89.CDF.csv,14073341.1,5,0,2284.485,2300.796,PCB_89,Lucas Busta,MN,iris,,…,Iris,germanica,inflorescence,,,GOOD,1,,,,6.050080732
2226.586,2236.149,25-pentacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_9/PCB_9.CDF.csv,1159042.21,1,0,2226.586,2236.149,PCB_9,Lucas Busta,NE,Iris,x,octacosanol_(100%),Iris,germanica,leaves,2019-07-21 00:00:00,1,good,,,,,16.88479817
2474.219,2486.802,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_9/PCB_9.CDF.csv,4227203.854,2,0,2474.219,2486.802,PCB_9,Lucas Busta,NE,Iris,x,octacosanol_(100%),Iris,germanica,leaves,2019-07-21 00:00:00,1,good,,,,,61.58143619
2711.282,2722.355,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_9/PCB_9.CDF.csv,1478166.517,3,0,2711.282,2722.355,PCB_9,Lucas Busta,NE,Iris,x,octacosanol_(100%),Iris,germanica,leaves,2019-07-21 00:00:00,1,good,,,,,21.53376563
684.467,711.992,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,3792492.833,1,0,684.467,711.992,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,15.11554811
903.139,921.999,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2428604.909,2,0,903.139,921.999,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,9.679568547
1287.47,1297.155,5874_dioctyl phthalate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2155565.775,3,0,1287.47,1297.155,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,8.591330192
1483.204,1496.457,27-heptacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2316615.346,4,0,1483.204,1496.457,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,9.233217372
1603.499,1636.631,28-octacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2252703.962,5,0,1603.499,1636.631,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,8.97848898
1732.459,1779.354,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2433176.419,6,0,1732.459,1779.354,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,9.697788986
2155.53,2188.662,28-octacosanoic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,4139733.788,7,0,2155.53,2188.662,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,16.49952893
2390.513,2406.824,30-triacontanoic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,3276719.625,8,0,2390.513,2406.824,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,13.05985675
2609.184,2622.947,32-dotriacontanoic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_90/PCB_90.CDF.csv,2294399.333,9,0,2609.184,2622.947,PCB_90,Eliza,MN,rubus stem,,…,Rubus,sp,,,,GOOD,1,,,,9.144672125
693.111,711.97,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_91/PCB_91.CDF.csv,4389568.824,1,0,693.111,711.97,PCB_91,Lucas Busta,MN,hosta_2,,…,Hosta,sp,adaxial,,,GOOD,1,,,,6.997252747
880.689,953.07,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_91/PCB_91.CDF.csv,10704582.74,2,0,880.689,953.07,PCB_91,Lucas Busta,MN,hosta_2,,…,Hosta,sp,adaxial,,,GOOD,1,,,,17.0637878
1146.765,1166.134,20-arachidic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_91/PCB_91.CDF.csv,28134033.69,3,0,1146.765,1166.134,PCB_91,Lucas Busta,MN,hosta_2,,…,Hosta,sp,adaxial,,,GOOD,1,,,,44.84744456
1550.466,1577.991,24-tetracosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_91/PCB_91.CDF.csv,2440692.955,4,0,1550.466,1577.991,PCB_91,Lucas Busta,MN,hosta_2,,…,Hosta,sp,adaxial,,,GOOD,1,,,,3.890620278
2387.942,2423.623,36-hexatriacontanoic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_91/PCB_91.CDF.csv,17063868.25,5,0,2387.942,2423.623,PCB_91,Lucas Busta,MN,hosta_2,,…,Hosta,sp,adaxial,,,GOOD,1,,,,27.20089462
698.228,709.951,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,2594578.217,1,0,698.228,709.951,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,1.221640598
897.53,927.603,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,5256186.465,2,0,897.53,927.603,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,2.474841858
1148.824,1164.115,20-arachidic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,4319499.543,3,0,1148.824,1164.115,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,2.033808798
2075.501,2080.599,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,16890725.1,4,0,2075.501,2080.599,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,7.952890138
2084.167,2096.91,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,10929989.64,5,0,2084.167,2096.91,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,5.146315882
2301.819,2307.426,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,34368588.53,6,0,2301.819,2307.426,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,16.18223061
2309.465,2318.13,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,40309132.04,7,0,2309.465,2318.13,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,18.97929762
2393.569,2398.666,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,29108781.21,8,0,2393.569,2398.666,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,13.7056839
2401.215,2407.841,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,55608400.87,9,0,2401.215,2407.841,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,26.18286073
2498.572,2523.039,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_92/PCB_92.CDF.csv,12998859.12,10,0,2498.572,2523.039,PCB_92,Lucas Busta,MN,hosta_2,,…,Hosta,sp,abaxial,,,GOOD,1,very similar diols like those of PCB_85,,,6.120429872
691.602,720.147,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,2831624.067,1,0,691.602,720.147,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,0.4700846728
903.138,919.449,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,7395667.406,2,0,903.138,919.449,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,1.227772406
1150.354,1164.626,20-arachidic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,4034576.038,3,0,1150.354,1164.626,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,0.6697896019
2068.367,2095.892,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,123130244.4,4,0,2068.367,2095.892,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,20.44114588
2172.35,2183.054,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,101267725.8,5,0,2172.35,2183.054,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,16.81169697
2298.252,2317.621,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,110059083.6,6,0,2298.252,2317.621,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,18.27117126
2384.395,2421.605,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_93/PCB_93.CDF.csv,253645765.6,7,0,2384.395,2421.605,PCB_93,Lucas Busta,MN,hosta_1,,…,Hosta,sp,abaxial,,,GOOD,1,,,,42.10833921
690.081,717.606,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,10822460.05,1,0,690.081,717.606,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,5.855216805
899.067,915.378,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,48214277.57,2,0,899.067,915.378,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,26.08510883
1149.851,1163.614,20-arachidic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,87181792.9,3,0,1149.851,1163.614,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,47.1674921
1911.889,1956.235,26-cerotic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,6486701.539,4,0,1911.889,1956.235,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,3.509464917
2157.066,2193.256,28-montanic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,13248712.92,5,0,2157.066,2193.256,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,7.167879223
2394.087,2410.398,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_94/PCB_94.CDF.csv,18880543.83,6,0,2394.087,2410.398,PCB_94,Lucas Busta,MN,hosta_3,,…,Hosta,sp,adaxial,,,GOOD,1,,,,10.21483812
1744.19,1761.521,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_95/PCB_95.CDF.csv,140373796.6,1,0,1744.19,1761.521,PCB_95,Alexis Salmon,MN,brussel sprout,,...,Brassica,oleracea,leaf,2020-10-08 00:00:00,,GOOD,1,,,,35.02587681
1968.978,1976.114,trimethyl(nonacosan-14-yloxy)silane/trimethyl(nonacosan-15-yloxy)silane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_95/PCB_95.CDF.csv,86062298.65,2,0,1968.978,1976.114,PCB_95,Alexis Salmon,MN,brussel sprout,,...,Brassica,oleracea,leaf,2020-10-08 00:00:00,,GOOD,1,,,,21.47414648
1980.702,1990.896,nonacosan-15-one,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_95/PCB_95.CDF.csv,149464337.4,3,0,1980.702,1990.896,PCB_95,Alexis Salmon,MN,brussel sprout,,...,Brassica,oleracea,leaf,2020-10-08 00:00:00,,GOOD,1,,,,37.29413607
1996.503,2011.795,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_95/PCB_95.CDF.csv,24871252.09,4,0,1996.503,2011.795,PCB_95,Alexis Salmon,MN,brussel sprout,,...,Brassica,oleracea,leaf,2020-10-08 00:00:00,,GOOD,1,,,,6.205840642
2236.582,2252.893,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_96/PCB_96.CDF.csv,41362108.16,1,0,2236.582,2252.893,PCB_96,Alexis Salmon,MN,succulent 3,,...,Unknown,Unknown,leaf,2020-10-08 00:00:00,,GOOD,1,,,,6.809777407
2404.281,2416.005,beta-amyrin_acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_96/PCB_96.CDF.csv,454487533.8,2,0,2404.281,2416.005,PCB_96,Alexis Salmon,MN,succulent 3,,...,Unknown,Unknown,leaf,2020-10-08 00:00:00,,GOOD,1,,,,74.82594763
2417.534,2428.748,germanicol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_96/PCB_96.CDF.csv,65865952.7,3,0,2417.534,2428.748,PCB_96,Alexis Salmon,MN,succulent 3,,...,Unknown,Unknown,leaf,2020-10-08 00:00:00,,GOOD,1,,,,10.84404293
